timestep,decision,prb_decision,policy_decision
307,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
308,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
309,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
310,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
311,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
312,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
313,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
314,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
315,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
316,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
317,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
318,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
319,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
320,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
321,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
322,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
323,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
324,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
325,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
326,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
327,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
328,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
329,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
330,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
331,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
332,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
333,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
334,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
335,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
336,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
337,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
338,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
339,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
340,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
341,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
342,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
343,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
344,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
345,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
346,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
347,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
348,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
349,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
350,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
351,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
352,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
353,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
354,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
355,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
356,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
357,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
358,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
359,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
360,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
361,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
362,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
363,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
364,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
365,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
366,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
367,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
368,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
369,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
370,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
371,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
372,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
373,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
374,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
375,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
376,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
377,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
378,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
379,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
380,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
381,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
382,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
383,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
384,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
385,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
386,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
387,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
388,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
389,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
390,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
391,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
392,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
393,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
394,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
395,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
396,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
397,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
398,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
399,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
400,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
401,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
402,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
403,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
404,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
405,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
406,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
407,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
408,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
409,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
410,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
411,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
412,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
413,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
414,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
415,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
416,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
417,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
418,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
419,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
420,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
421,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
422,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
423,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
424,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
425,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
426,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
427,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
428,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
429,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
430,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
431,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
432,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
433,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
434,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
435,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
436,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
437,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
438,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
439,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
440,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
441,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
442,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
443,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
444,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
445,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
446,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
447,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
448,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
449,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
450,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
451,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
452,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
453,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
454,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
455,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
456,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
457,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
458,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
459,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
460,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
461,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
462,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
463,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
464,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
465,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
466,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
467,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
468,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
469,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
470,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
471,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
472,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
473,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
474,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
475,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
476,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
477,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
478,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
479,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
480,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
481,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
482,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
483,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
484,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
485,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
486,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
487,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
488,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
489,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
490,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
491,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
492,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
493,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
494,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
495,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
496,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
497,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
498,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
499,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
500,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
501,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
502,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
503,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
504,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
505,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
506,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
507,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
508,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
509,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
510,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
511,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
512,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
513,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
514,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
515,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
516,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
517,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
518,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
519,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
520,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
521,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
522,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
523,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
524,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
525,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
526,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
527,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
528,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
529,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
530,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
531,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
532,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
533,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
534,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
535,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
536,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
537,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
538,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
539,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
540,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
541,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
542,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
543,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
544,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
545,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
546,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
547,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
548,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
549,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
550,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
551,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
552,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
553,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
554,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
555,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
556,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
557,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
558,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
559,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
560,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
561,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
562,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
563,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
564,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
565,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
566,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
567,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
568,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
569,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
570,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
571,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
572,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
573,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
574,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
575,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
576,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
577,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
578,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
579,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
580,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
581,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
582,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
583,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
584,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
585,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
586,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
587,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
588,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
589,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
590,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
591,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
592,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
593,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
594,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
595,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
596,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
597,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
598,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
599,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
600,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
601,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
602,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
603,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
604,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
605,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
606,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
607,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
608,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
609,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
610,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
611,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
612,"(36, 3, 11, 1, 2, 2)","[36, 3, 11]","[1, 2, 2]"
